"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2024","EQ","408.00","417.70","401.45","407.30","415.00","415.65","411.09","570.35","306.10","42,87,712","1,76,26,16,126.30","48,307"
"30-Dec-2024","EQ","390.20","410.05","389.10","390.10","407.80","407.30","400.51","570.35","306.10","54,16,437","2,16,93,56,564.30","67,628"
"27-Dec-2024","EQ","391.70","393.75","388.50","390.50","390.20","390.10","390.68","570.35","306.10","15,11,040","59,03,40,478.00","25,206"
"26-Dec-2024","EQ","399.00","405.00","389.50","397.35","390.95","390.50","396.63","570.35","306.10","37,41,597","1,48,40,17,011.00","43,066"
"24-Dec-2024","EQ","391.60","406.95","391.60","390.10","396.20","397.35","400.40","570.35","306.10","99,34,284","3,97,76,78,334.85","94,892"
"23-Dec-2024","EQ","380.00","396.10","377.35","388.30","390.25","390.10","388.99","570.35","306.10","65,94,957","2,56,53,99,247.35","71,174"
"20-Dec-2024","EQ","390.05","395.50","384.10","389.85","385.00","388.30","389.90","570.35","306.10","40,58,988","1,58,25,95,438.40","45,094"
"19-Dec-2024","EQ","392.05","394.45","384.15","398.40","388.00","389.85","389.55","570.35","306.10","47,97,210","1,86,87,39,200.20","66,917"
"18-Dec-2024","EQ","382.05","401.90","378.25","381.35","401.90","398.40","392.99","570.35","306.10","1,18,37,739","4,65,21,40,639.50","87,704"
"17-Dec-2024","EQ","393.95","394.55","380.00","394.30","383.20","381.35","384.85","570.35","306.10","41,69,090","1,60,44,65,935.50","48,421"
"16-Dec-2024","EQ","394.75","399.85","389.75","392.20","394.00","394.30","395.97","570.35","306.10","44,90,416","1,77,80,81,044.40","65,457"
"13-Dec-2024","EQ","386.35","392.85","378.60","387.10","392.60","392.20","387.56","570.35","306.10","42,69,375","1,65,46,20,355.40","57,029"
"12-Dec-2024","EQ","392.95","395.20","384.35","392.80","386.90","387.10","387.69","570.35","306.10","29,61,822","1,14,82,79,246.45","53,406"
